Spend,Geography,Media Vertical,Media Name,Campaign Id,Product Category,Invoice
2.5,Hyderabad,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Mumbai,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Chennai,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Pune,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Delhi,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Bengaluru,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Hyderabad,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Mumbai,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Chennai,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Pune,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Delhi,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV004487,Entertainment,INV004487
2.5,Churu,Radio,https://www.themediaant.com/radio/air-primary-channel-churu-advertising,60b89703b479c40008250713,Services,INV006672
2.5,Vijayawada,Radio,https://www.themediaant.com/radio/radio-mirchi-vijayawada-advertising,60e45c6d91187900088a7a30,Healthcare,INV006737
2.5,Telangana,Cinema,https://www.themediaant.com/cinema/j2k-conversions-screen-1-18701-onscreen-advertising,615d94b260fd4d0009713998,FMCG,INV007202
2.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/diya,627deb662376ac00098b3c99,Fashion & Lifestyle,INV008664
2.5,Hyderabad,Digital,https://www.themediaant.com/digital/jio-saavn-advertising,62145379f21b780009304868,Services,"INV008321, INV008528"
2.5,Mumbai,Digital,https://www.themediaant.com/digital/truecaller-advertising,6350bf997427d600096f4f03,Finance,INV009988
2.5,Delhi,Digital,https://www.themediaant.com/digital/facebook-advertising,6311cfd9ef6482000962a0ba,Education & Skill,INV009818
2.5,Kerala,Television,https://www.themediaant.com/television/flowers-tv-tv-advertising,632c0a5ef1f70d0009f1c230,Education & Skill,INV009687
2.5,Bengaluru,Digital,https://www.themediaant.com/digital/hindustan-times-advertising,INV005140,Social Enterprise & Trust,INV005140
2.5,Delhi,Digital,https://www.themediaant.com/digital/hindustan-times-advertising,INV005140,Social Enterprise & Trust,INV005140
2.5,Mumbai,Digital,https://www.themediaant.com/digital/hindustan-times-advertising,INV005140,Social Enterprise & Trust,INV005140
2.5,Hyderabad,Digital,https://www.themediaant.com/digital/hindustan-times-advertising,INV005140,Social Enterprise & Trust,INV005140
2.5,Pune,Digital,https://www.themediaant.com/digital/hindustan-times-advertising,INV005140,Social Enterprise & Trust,INV005140
2.5,Chennai,Digital,https://www.themediaant.com/digital/hindustan-times-advertising,INV005140,Social Enterprise & Trust,INV005140
2.5,Bengaluru,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011190,Services,INV011190
2.5,Mumbai,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011190,Services,INV011190
2.5,Delhi,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011190,Services,INV011190
2.5,Hyderabad,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011190,Services,INV011190
2.5,Chennai,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011190,Services,INV011190
2.5,Pune,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011190,Services,INV011190
2.5,Pune,Newspaper,https://www.themediaant.com/newspaper/amar-ujala-uttarakhand-hindi-advertising,60407c978b29176c8d3a3e5e,Finance,INV006221
2.5,Noida,Outdoor,https://www.themediaant.com/outdoor/skywalk-sector-16-noida-88003,INV011475,Services,INV011475
2.5,Mumbai,Digital,https://www.themediaant.com/digital/sharechat-app-advertising,INV011712,Education & Skill,INV011712
2.5,Bengaluru,Digital,https://www.themediaant.com/digital/sharechat-app-advertising,INV011712,Education & Skill,INV011712
2.5,Hyderabad,Digital,https://www.themediaant.com/digital/sharechat-app-advertising,INV011712,Education & Skill,INV011712
2.5,Chennai,Digital,https://www.themediaant.com/digital/sharechat-app-advertising,INV011712,Education & Skill,INV011712
2.5,Pune,Digital,https://www.themediaant.com/digital/sharechat-app-advertising,INV011712,Education & Skill,INV011712
2.5,Delhi,Digital,https://www.themediaant.com/digital/sharechat-app-advertising,INV011712,Education & Skill,INV011712
2.5,Mumbai,Digital,https://www.themediaant.com/digital/moj-app-advertising,INV011712,Education & Skill,INV011712
2.5,Bengaluru,Digital,https://www.themediaant.com/digital/moj-app-advertising,INV011712,Education & Skill,INV011712
2.5,Hyderabad,Digital,https://www.themediaant.com/digital/moj-app-advertising,INV011712,Education & Skill,INV011712
2.5,Chennai,Digital,https://www.themediaant.com/digital/moj-app-advertising,INV011712,Education & Skill,INV011712
2.5,Pune,Digital,https://www.themediaant.com/digital/moj-app-advertising,INV011712,Education & Skill,INV011712
2.5,Delhi,Digital,https://www.themediaant.com/digital/moj-app-advertising,INV011712,Education & Skill,INV011712
2.475,Mumbai,Digital,https://www.themediaant.com/digital/dailyhunt-advertising,INV011901,Education & Skill,INV011901
2.44,Assam,Cinema,https://www.themediaant.com/cinema/gold-digital-cinema-screen-1-mangaldoi-20008-onscreen-advertising,63caa2d626bbe90008bfb99f,Shopping & Retail,INV011137
2.44,Assam,Cinema,https://www.themediaant.com/cinema/gold-digital-cinema-screen-1-mangaldoi-20008-onscreen-advertising,INV011421,Shopping & Retail,INV011421
2.4,Bengaluru,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,62306daa6fd4760009a7d303,Finance,INV008281
2.4,Kota,Radio,https://www.themediaant.com/radio/my-fm-kota-advertising,INV004949,IT Product & Services,INV004949
2.4,Jaipur,Radio,https://www.themediaant.com/radio/my-fm-jaipur-advertising,INV010944,Healthcare,INV010944
2.4,Gandhinagar,Outdoor,https://www.themediaant.com/outdoor/hoarding-borij-gandhinagar-82310,INV011109,Social Enterprise & Trust,INV011109
2.4,Bahadurgarh,Outdoor,https://www.themediaant.com/outdoor/hoarding-sakti-nagar-bahadurgarh-85605,INV011143,Services,INV011143
2.4,Lucknow,Outdoor,https://www.themediaant.com/outdoor/hoarding-hazratganj-lucknow-56956,63eb58a5b275280008999c96,Fashion & Lifestyle,INV011299
2.4,Noida,Outdoor,https://www.themediaant.com/outdoor/hoarding-sector-15a-noida-88030,63f47b04324758000848c32b,Entertainment,INV011414
2.4,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-fort-mumbai-87862,63d9eab2c8900300085318a5,Services,INV011451
2.37,Kolkata,Newspaper,https://www.themediaant.com/newspaper/business-standard-kolkata-english-advertising,INV004335,Entertainment,INV004335
2.37,Kolkata,Newspaper,https://www.themediaant.com/newspaper/business-standard-kolkata-english-advertising,INV004478,Services,INV004478
2.36,Mumbai,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-mumbai-advertising,INV002195,Services,INV002195
2.36,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-jubilee-hills-hyderabad-advertising,INV002195,Services,INV002195
2.36,Mumbai,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-mumbai-advertising,INV002196,FMCG,INV002196
2.36,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-jubilee-hills-hyderabad-advertising,INV002196,FMCG,INV002196
2.3,Hyderabad,Radio,https://www.themediaant.com/radio/radio-mirchi-hyderabad-advertising,60d1b9ae52c4b000083fb6d3,IT Product & Services,INV006591
2.3,Kochi,Radio,https://www.themediaant.com/radio/red-fm-kochi-advertising,616ff5ad2966e70008a8974c,Services,"INV007239, INV007246, INV007243, INV007252, INV007289"
2.3,All India,Digital,https://www.themediaant.com/digital/google-search-advertising,6131fdd3897f63000815c4f2,Finance,INV007131
2.3,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/apartments-fernhill-gardens-apartment-hsr-layout-bengaluru-advertising,62e0d5f1dd14ce0009af7b85,Services,INV009190
2.28,Goa,Newspaper,https://www.themediaant.com/newspaper/lokmat-goa-marathi-advertising,INV003929,Services,INV003929
2.272,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/apartment-srila-park-pride-villa-hafeezpet-hyderabad-advertising,INV011071,Healthcare,INV011071
2.272,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/apartment-vishnu-vistara-madhapur-hyderabad-advertising,INV011071,Healthcare,INV011071
2.272,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/apartment-nsk-exotica-ameerpet-hyderabad-advertising,INV011071,Healthcare,INV011071
2.272,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/apartment-hima-sai-lake-view-towers-nalagandla-hyderabad-advertising,INV011071,Healthcare,INV011071
2.272,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/apartment-malaysian-towship-north-phase-kukatpally-hyderabad-advertising,INV011071,Healthcare,INV011071
2.272,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/apartment-sumadhura-acropolis-nanakaramguda-hyderabad-advertising,INV011071,Healthcare,INV011071
2.272,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/apartment-mathrusree-nagar-miyapur-hyderabad-advertising,INV011071,Healthcare,INV011071
2.264,Mumbai,Digital,https://www.themediaant.com/digital/youtube-advertising,INV004576,Services,INV004576
2.258,Mumbai,Cinema,https://www.themediaant.com/cinema/cinepolis-neptune-magnet-mall-screen-2-bhandup-west-14445-onscreen-advertising,INV011558,IT Product & Services,INV011558
2.258,Mumbai,Cinema,https://www.themediaant.com/cinema/cinepolis-neptune-magnet-mall-screen-3-bhandup-west-14446-onscreen-advertising,INV011558,IT Product & Services,INV011558
2.25,Kolkata,Newspaper,https://www.themediaant.com/newspaper/business-era-main-english-advertising,INV004335,Entertainment,INV004335
2.25,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-bangalore-advertising,INV004476,Services,INV004476
2.25,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-koramangala-bengaluru-advertising,INV004557,FMCG,INV004557
2.25,Pune,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-pune-advertising,63f877c1a34213000807d329,Services,INV011416
2.22,Dehradun,Cinema,https://www.themediaant.com/cinema/carnival-cinemas-vikas-mall-screen-1-indra-nagar-colony-7799-onscreen-advertising,INV002734,IT Product & Services,INV002734
2.2,Ratnagiri,Outdoor,https://www.themediaant.com/outdoor/hoarding-ratnagiri-tilak-ali-64883,6073def505dfb8515fdb64ad,Home Decor & Construction,"INV006378, INV006564, INV006587, INV006565, INV006687"
2.2,Raipur,Radio,https://www.themediaant.com/radio/my-fm-raipur-advertising,616ff5ad2966e70008a8974c,Services,"INV007239, INV007246, INV007243, INV007252, INV007289"
2.2,Vijayawada,Radio,https://www.themediaant.com/radio/red-fm-vijayawada-advertising,616ff5ad2966e70008a8974c,Services,"INV007239, INV007246, INV007243, INV007252, INV007289"
2.2,Kolhapur,Radio,https://www.themediaant.com/radio/tomato-fm-kolhapur,637d9f626c4b18000859c9d7,Services,INV010461
2.2,Telangana,Television,https://www.themediaant.com/television/zee-cinemalu-hd-tv-advertising,630de89e0f02e40009c37287,Services,INV009619
2.2,Lucknow,Radio,https://www.themediaant.com/radio/air-fm-rainbow-lucknow-advertising,INV005036,IT Product & Services,INV005036
2.2,Patna,Radio,https://www.themediaant.com/radio/air-fm-rainbow-patna-advertising,INV005036,IT Product & Services,INV005036
2.2,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/apartment-sai-poorna-highend-hsr-extension-bangalore-advertising,640ad637551cd10008dd70ab,Home Decor & Construction,INV011609
2.16,Bengaluru,Cinema,https://www.themediaant.com/cinema/pvr-inox-mall-of-mysore-screen-1-jc-nagar-19564-onscreen-advertising,INV002542,Shopping & Retail,INV002542
2.16,Madurai,Radio,https://www.themediaant.com/radio/suryan-fm-madurai-advertising,INV010944,Healthcare,INV010944
2.117,Nashik,Newspaper,https://www.themediaant.com/newspaper/times-of-india-nashik-english-advertising,INV003563,Services,INV003563
2.1,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/rebel,629e017cb2fdf400097268e0,Finance,INV008889
2.1,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/mercy,629e017cb2fdf400097268e0,Finance,INV008889
2.1,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/mafia,629e017cb2fdf400097268e0,Finance,INV008889
2.1,All India,Radio,https://www.themediaant.com/radio/jingle-recording-advertising,61e5395a73d0ec0009741cb9,Event,INV007933
2.1,Delhi,Digital,https://www.themediaant.com/digital/twitter-website-advertising,62306daa6fd4760009a7d303,Finance,INV008281
2.1,Delhi,Newspaper,https://www.themediaant.com/newspaper/navbharat-times-delhi-hindi-advertising,63804c977fa0380008ecbab1,Transportation & Logistics,INV010464
2.1,Delhi,Newspaper,https://www.themediaant.com/newspaper/dainik-jagran-delhi-ncr-hindi-advertising,63804c977fa0380008ecbab1,Transportation & Logistics,INV010464
2.1,Delhi,Newspaper,https://www.themediaant.com/newspaper/amar-ujala-delhi-hindi-advertising,63804c977fa0380008ecbab1,Transportation & Logistics,INV010464
2.1,Assam,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Bihar,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Gujarat,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Karnataka,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Madhya Pradesh,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Maharashtra,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Rajasthan,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Tamil Nadu,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Uttar Pradesh,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,West Bengal,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Delhi,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Haryana,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004726,Services,INV004726
2.1,Bengaluru,Digital,https://www.themediaant.com/digital/instagram-advertising,63c62c6c1633f90008614864,Services,INV011161
2.1,Mumbai,Digital,https://www.themediaant.com/digital/instagram-advertising,63c62c6c1633f90008614864,Services,INV011161
2.1,Delhi,Digital,https://www.themediaant.com/digital/instagram-advertising,63c62c6c1633f90008614864,Services,INV011161
2.1,Hyderabad,Digital,https://www.themediaant.com/digital/instagram-advertising,63c62c6c1633f90008614864,Services,INV011161
2.1,Chennai,Digital,https://www.themediaant.com/digital/instagram-advertising,63c62c6c1633f90008614864,Services,INV011161
2.1,Pune,Digital,https://www.themediaant.com/digital/instagram-advertising,63c62c6c1633f90008614864,Services,INV011161
2.1,Faridabad,Newspaper,https://www.themediaant.com/newspaper/times-of-india-madhya-pradesh-english-advertising,63804c977fa0380008ecbab1,Transportation & Logistics,INV010464
2.083,Bengaluru,Digital,https://www.themediaant.com/digital/facebook-advertising,63c62c6c1633f90008614864,Services,INV011161
2.083,Mumbai,Digital,https://www.themediaant.com/digital/facebook-advertising,63c62c6c1633f90008614864,Services,INV011161
2.083,Delhi,Digital,https://www.themediaant.com/digital/facebook-advertising,63c62c6c1633f90008614864,Services,INV011161
2.083,Hyderabad,Digital,https://www.themediaant.com/digital/facebook-advertising,63c62c6c1633f90008614864,Services,INV011161
2.083,Chennai,Digital,https://www.themediaant.com/digital/facebook-advertising,63c62c6c1633f90008614864,Services,INV011161
2.083,Pune,Digital,https://www.themediaant.com/digital/facebook-advertising,63c62c6c1633f90008614864,Services,INV011161
2.08,Coimbatore,Newspaper,https://www.themediaant.com/newspaper/maalai-malar-coimbatore-tamil-advertising,INV003949,Engineering,INV003949
2.075,Assam,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,Bihar,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,Gujarat,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,Karnataka,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,Madhya Pradesh,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,Maharashtra,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,Rajasthan,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,Tamil Nadu,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,Uttar Pradesh,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,Delhi,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,West Bengal,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.075,Haryana,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004843,Services,INV004843
2.04,Kolkata,Newspaper,https://www.themediaant.com/newspaper/arthik-lipi-kolkata-bengali-advertising,INV004202,Entertainment,INV004202
2.04,Cuttack,Radio,https://www.themediaant.com/radio/big-fm-cuttack-advertising,INV010940,Healthcare,INV010940
2,Bengaluru,Digital,https://www.themediaant.com/digital/linkedin-advertising,INV003021,Services,INV003021
2,Delhi,Digital,https://www.themediaant.com/digital/linkedin-advertising,INV003021,Services,INV003021
2,Mumbai,Digital,https://www.themediaant.com/digital/linkedin-advertising,INV003021,Services,INV003021
2,Hyderabad,Digital,https://www.themediaant.com/digital/linkedin-advertising,INV003021,Services,INV003021
2,Chennai,Digital,https://www.themediaant.com/digital/linkedin-advertising,INV003021,Services,INV003021
2,Mumbai,Influencer Marketing,https://www.themediaant.com/influencer-marketing/rashmi-singh,62cd6c0b6f695f0009813bba,Shopping & Retail,INV009145
2,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/aarja-bedi,636e199540c87e000849db61,Fitness & Health,INV010341
2,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/dr-madhura,636e199540c87e000849db61,Fitness & Health,INV010341
2,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/creative-mom,632018e8b474d10009ab56c8,Shopping & Retail,INV009919
2,All India,Magazine,https://www.themediaant.com/magazine/digit-magazine-advertising,INV004827,IT Product & Services,INV004827
2,Bhubaneswar,Radio,https://www.themediaant.com/radio/big-fm-bhubaneswar-advertising,INV010940,Healthcare,INV010940
2,Bhubaneswar,Radio,https://www.themediaant.com/radio/big-fm-bhubaneswar-advertising,INV010944,Healthcare,INV010944
2,Varanasi,Radio,https://www.themediaant.com/radio/radio-mirchi-varanasi-advertising,INV010944,Healthcare,INV010944
2,Hubli,Outdoor,https://www.themediaant.com/outdoor/hoarding-vidya-nagar-hubballi-86655,63c8ef46db208500081f43a4,Services,INV010967
2,Bengaluru,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-doddanekkundi-bengaluru-87792,INV011136,Education & Skill,INV011136
2,Bengaluru,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-marathahalli-bengaluru-87791,INV011136,Education & Skill,INV011136
2,Bengaluru,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-krishnarajapura-bengaluru-87790,INV011136,Education & Skill,INV011136
2,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/apartment-pranavas-bsr-gitaaar-panathur-bangalore-advertising,63dd00127c78d10008e90ce9,Healthcare,INV011240
2,Delhi,Outdoor,https://www.themediaant.com/outdoor/hoarding-dwarka-new-delhi-84019,63eb61674d9a890008dceb71,Real Estate,INV011361
2,Bengaluru,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-bellandur-bengaluru-88000,INV011384,Services,INV011384
2,Bengaluru,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-rajajinagar-bengaluru-76711,INV011386,Social Enterprise & Trust,INV011386
2,Ahmedabad,Outdoor,https://www.themediaant.com/outdoor/hoarding-madhupura-ahmedabad-87801,INV011387,Social Enterprise & Trust,INV011387
2,Delhi,Outdoor,https://www.themediaant.com/outdoor/hoarding-paschim-vihar-new-delhi-88026,63f850c84e9319000853dbb3,Social Enterprise & Trust,INV011441
2,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-bandra-west-mumbai-87863,63d9eab2c8900300085318a5,Services,INV011451
2,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-fort-mumbai-87862,63d9eab2c8900300085318a5,Services,INV011451
2,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-fort-mumbai-87861,63d9eab2c8900300085318a5,Services,INV011451
2,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-churchgate-mumbai-87860,63d9eab2c8900300085318a5,Services,INV011451
2,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-vile-parle-west-mumbai-87859,63d9eab2c8900300085318a5,Services,INV011451
2,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-vile-parle-west-mumbai-87858,63d9eab2c8900300085318a5,Services,INV011451
2,Udaipur,Outdoor,https://www.themediaant.com/outdoor/hoarding-udaipur-87856,INV011461,Finance,INV011461
2,Delhi,Outdoor,https://www.themediaant.com/outdoor/hoarding-dwarka-new-delhi-84019,INV011603,Real Estate,INV011603
2,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/aarja-bedi,INV011625,Services,INV011625
1.98,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/metro-station-baiyappanahalli-bangalore-advertising,INV004442,Hospitality,INV004442
1.98,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/metro-station-indiranagar-bangalore-advertising,INV004442,Hospitality,INV004442
1.98,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/metro-station-mg-road-bangalore-advertising,INV004442,Hospitality,INV004442
1.98,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/metro-station-majestic-bengaluru-advertising,INV004442,Hospitality,INV004442
1.961,Bihar,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,Delhi,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,Haryana,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,Gujarat,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,Karnataka,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,Madhya Pradesh,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,Maharashtra,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,Odisha,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,Rajasthan,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,Tamil Nadu,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,Uttar Pradesh,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.961,West Bengal,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV004570,Services,INV004570
1.954,Karnataka,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005064,Finance,INV005064
1.954,Haryana,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005064,Finance,INV005064
1.954,Uttar Pradesh,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005064,Finance,INV005064
1.954,Telangana,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005064,Finance,INV005064
1.954,Andhra Pradesh,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005064,Finance,INV005064
1.954,Patna,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005064,Finance,INV005064
1.954,Karnataka,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005065,Finance,INV005065
1.954,Haryana,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005065,Finance,INV005065
1.954,Uttar Pradesh,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005065,Finance,INV005065
1.954,Telangana,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005065,Finance,INV005065
1.954,Andhra Pradesh,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005065,Finance,INV005065
1.954,Patna,Digital,https://www.themediaant.com/digital/facebook-advertising,INV005065,Finance,INV005065
1.9,Delhi,Radio,https://www.themediaant.com/radio/radio-fever-delhi-advertising,60719442f953ff5171d5bfb1,Automobile,INV006509
1.9,Ernakulam,Outdoor,https://www.themediaant.com/outdoor/hoarding-pallimukku-ernakulam-72633,INV011387,Social Enterprise & Trust,INV011387
1.85,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/abhishek,INV004940,Fashion & Lifestyle,INV004940
1.846,Mumbai,Cinema,https://www.themediaant.com/cinema/cinepolis-neptune-magnet-mall-screen-4-bhandup-west-14447-onscreen-advertising,INV011558,IT Product & Services,INV011558
1.846,Mumbai,Cinema,https://www.themediaant.com/cinema/cinepolis-neptune-magnet-mall-screen-5-bhandup-west-14448-onscreen-advertising,INV011558,IT Product & Services,INV011558
1.846,Mumbai,Cinema,https://www.themediaant.com/cinema/cinepolis-neptune-magnet-mall-screen-6-bhandup-west-14449-onscreen-advertising,INV011558,IT Product & Services,INV011558
1.8,Pune,Nontraditional,https://www.themediaant.com/nontraditional/mobile-sms-advertising,INV002101,Hospitality,INV002101
1.8,Telangana,Nontraditional,https://www.themediaant.com/nontraditional/mobile-sms-advertising,INV004471,Education & Skill,INV004471
1.8,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/times-of-india-bangalore-english-advertising,60642ca405dfb8515fd88984,Finance,"INV006290, INV006400"
1.8,Guwahati,Radio,https://www.themediaant.com/radio/red-fm-guwahati-advertising,616ff5ad2966e70008a8974c,Services,"INV007239, INV007246, INV007243, INV007252, INV007289"
1.8,All India,Digital,https://www.themediaant.com/digital/facebook-advertising,6063273cf953ff5171d2c395,Entertainment,INV006351
1.8,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-bangalore-advertising,INV004973,FMCG,INV004973
1.8,Jaipur,Radio,https://www.themediaant.com/radio/my-fm-jaipur-advertising,INV010940,Healthcare,INV010940
1.8,Noida,Outdoor,https://www.themediaant.com/outdoor/hoarding-sector-15a-noida-88029,63f47b04324758000848c32b,Entertainment,INV011414
1.785,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/vijay-karnataka-bangalore-kannada-advertising,INV003118,Services,INV003118
1.785,All India,Magazine,https://www.themediaant.com/magazine/dataquest-magazine-advertising,INV004827,IT Product & Services,INV004827
1.78,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-vile-parle-west-mumbai-87859,63d9eab2c8900300085318a5,Services,INV011451
1.773,Mumbai,Cinema,https://www.themediaant.com/cinema/cinepolis-neptune-magnet-mall-screen-1-bhandup-west-14444-onscreen-advertising,INV011558,IT Product & Services,INV011558
1.75,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-vile-parle-west-mumbai-87858,63d9eab2c8900300085318a5,Services,INV011451
